FlightID,RouteID,DepartureDateTime,AircraftType,TotalCapacity,FlightStatus,FuelCost,CrewCost,AirportCost,OtherOperatingCost
F004919,R005,2025-11-24 12:45:00,Boeing 737,160,Completed,3438.71,1194.79,2714.29,1432.86
F004920,R006,2025-11-24 15:00:00,Airbus A320,180,Completed,3563.52,1184.56,1793.95,1025.45
F004921,R007,2025-11-24 08:30:00,Boeing 737,160,Completed,3580.9,1242.9,1515.02,1393.66
F004922,R007,2025-11-24 10:00:00,Boeing 737,160,Completed,3413.59,1319.24,2497.44,677.08
F004923,R008,2025-11-24 21:00:00,Boeing 737,160,Completed,3867.44,1337.86,2238.66,1013.67
F004924,R009,2025-11-24 20:15:00,Boeing 737,160,Cancelled,973.17,372.57,2299.42,1389.76
F004925,R009,2025-11-24 11:15:00,Boeing 737,160,Completed,961.22,376.8,2505.93,674.65
F004926,R010,2025-11-24 14:00:00,Boeing 737,160,Completed,986.68,380.39,2513.96,1050.67
F004927,R010,2025-11-24 15:45:00,Airbus A320,180,Completed,985.64,379.27,2258.79,901.82
F004928,R001,2025-11-25 17:30:00,Airbus A320,180,Completed,13737.95,4730.93,2720.99,1331.16
F004929,R001,2025-11-25 11:30:00,Airbus A320,180,Completed,12841.18,4905.99,2397.98,1023.24
F004930,R002,2025-11-25 17:30:00,Airbus A320,180,Completed,14016.31,4841.17,2877.17,1044.15
F004931,R002,2025-11-25 21:30:00,Boeing 737,160,Delayed,12288.31,5069.63,2621.52,1469.31
F004932,R003,2025-11-25 12:00:00,Airbus A320,180,Completed,10740.95,3542.47,2818.22,1293.6
F004933,R004,2025-11-25 22:00:00,Airbus A320,180,Completed,9529.5,3594.71,2709.28,874.76
F004934,R004,2025-11-25 19:45:00,Airbus A320,180,Completed,9175.04,3525.4,1968.57,530.99
F004935,R005,2025-11-25 12:30:00,Boeing 737,160,Completed,2944.96,1239.79,1749.57,674.15
F004936,R006,2025-11-25 07:15:00,Boeing 737,160,Completed,3586.96,1216.9,1695.68,886.33
F004937,R006,2025-11-25 13:15:00,Boeing 737,160,Completed,3188.03,1163.39,2856.21,1453.44
F004938,R007,2025-11-25 09:00:00,Boeing 737,160,Completed,3508.13,1306.5,1681.61,1293.95
F004939,R008,2025-11-25 16:45:00,Airbus A320,180,Completed,3205.53,1315.64,2405.58,1136.84
F004940,R008,2025-11-25 17:00:00,Boeing 737,160,Completed,3594.61,1308.89,1508.52,1330.05
F004941,R009,2025-11-25 19:45:00,Boeing 737,160,Delayed,1056.82,361.18,2125.79,725.83
F004942,R009,2025-11-25 17:00:00,Airbus A320,180,Completed,1090.16,364.22,1773.18,609.43
F004943,R010,2025-11-25 10:15:00,Airbus A320,180,Completed,1024.17,358.96,2095.28,826.53
F004944,R001,2025-11-26 06:15:00,Airbus A320,180,Completed,13833.35,5181.1,2049.5,945.75
F004945,R001,2025-11-26 20:30:00,Boeing 737,160,Completed,14059.79,4989.59,2050.81,585.45
F004946,R002,2025-11-26 12:15:00,Boeing 737,160,Completed,14193.36,5130.05,2436.07,1118.14
F004947,R002,2025-11-26 21:30:00,Boeing 737,160,Completed,13323.28,4762.9,2290.39,1443.88
F004948,R003,2025-11-26 18:15:00,Boeing 737,160,Completed,10107.01,3546.49,2798.65,613.33
F004949,R004,2025-11-26 14:15:00,Airbus A320,180,Completed,9373.27,3615.49,2708.95,811.75
F004950,R005,2025-11-26 15:45:00,Airbus A320,180,Completed,3081.98,1237.34,2902.85,943.67
F004951,R005,2025-11-26 21:30:00,Boeing 737,160,Completed,3314.94,1238.14,2523.59,902.29
F004952,R006,2025-11-26 15:30:00,Boeing 737,160,Completed,3294.93,1185.1,2721.59,692.06
F004953,R006,2025-11-26 06:00:00,Boeing 737,160,Completed,3550.01,1176.51,2859.53,961.51
F004954,R007,2025-11-26 09:15:00,Boeing 737,160,Completed,3252.88,1304.06,2177.9,1032.26
F004955,R007,2025-11-26 08:00:00,Airbus A320,180,Completed,3287.41,1338.09,2947.21,970.13
F004956,R008,2025-11-26 17:45:00,Airbus A320,180,Completed,3181.56,1226.06,1595.74,1274.59
F004957,R008,2025-11-26 16:30:00,Boeing 737,160,Completed,3723.74,1310.56,2564.41,1373.15
F004958,R009,2025-11-26 15:00:00,Boeing 737,160,Completed,1012.28,365.78,1906.85,1188.5
F004959,R010,2025-11-26 08:00:00,Airbus A320,180,Completed,1106.36,372.99,2816.48,1158.88
F004960,R010,2025-11-26 19:15:00,Airbus A320,180,Completed,1112.75,375.05,1690.39,1452.33
F004961,R001,2025-11-27 19:30:00,Boeing 737,160,Completed,14272.28,5096.81,2134.09,1011.21
F004962,R002,2025-11-27 07:15:00,Airbus A320,180,Completed,12517.5,5049.84,2420.07,738.07
F004963,R002,2025-11-27 19:45:00,Airbus A320,180,Cancelled,12651.08,5121.02,2242.87,924.69
F004964,R003,2025-11-27 12:15:00,Boeing 737,160,Completed,11059.79,3785.06,1905.5,1292.51
F004965,R003,2025-11-27 06:45:00,Boeing 737,160,Delayed,10719.8,3745.75,1931.99,596.13
F004966,R004,2025-11-27 21:00:00,Boeing 737,160,Completed,10441.06,3614.69,2137.94,1384.8
F004967,R005,2025-11-27 09:00:00,Airbus A320,180,Completed,3295.31,1229.32,1568.27,983.53
F004968,R006,2025-11-27 16:45:00,Airbus A320,180,Completed,2975.27,1194.82,2648.94,727.42
F004969,R006,2025-11-27 06:30:00,Boeing 737,160,Completed,3394.74,1166.94,2788.0,778.31
F004970,R007,2025-11-27 21:30:00,Airbus A320,180,Completed,3342.49,1252.19,1834.34,1485.73
F004971,R007,2025-11-27 21:15:00,Airbus A320,180,Completed,3708.16,1279.16,1640.67,926.57
F004972,R008,2025-11-27 10:30:00,Boeing 737,160,Cancelled,3226.89,1321.57,2553.58,1297.02
F004973,R008,2025-11-27 16:00:00,Airbus A320,180,Completed,3866.41,1319.84,1821.4,518.54
F004974,R009,2025-11-27 22:30:00,Airbus A320,180,Completed,1040.23,381.35,1903.0,517.85
F004975,R010,2025-11-27 11:00:00,Airbus A320,180,Completed,1074.63,379.88,2031.46,1098.96
F004976,R010,2025-11-27 21:15:00,Boeing 737,160,Completed,1034.8,372.01,1729.98,898.22
F004977,R001,2025-11-28 18:15:00,Boeing 737,160,Completed,13035.38,4913.38,2453.17,590.39
F004978,R002,2025-11-28 14:00:00,Airbus A320,180,Completed,12734.5,4944.04,2469.12,1392.46
F004979,R002,2025-11-28 06:00:00,Airbus A320,180,Completed,13618.77,4802.19,2643.21,650.09
F004980,R003,2025-11-28 20:30:00,Boeing 737,160,Completed,10920.97,3562.23,2739.0,660.19
F004981,R004,2025-11-28 08:15:00,Airbus A320,180,Completed,9929.99,3691.4,2019.32,1324.56
F004982,R005,2025-11-28 22:30:00,Airbus A320,180,Completed,3020.86,1149.37,2190.74,616.13
F004983,R006,2025-11-28 08:15:00,Airbus A320,180,Completed,3457.24,1187.62,2562.59,688.63
F004984,R006,2025-11-28 12:30:00,Airbus A320,180,Completed,3092.23,1186.82,1881.57,1408.2
F004985,R007,2025-11-28 15:15:00,Boeing 737,160,Completed,3602.5,1241.63,2158.93,738.46
F004986,R008,2025-11-28 14:00:00,Airbus A320,180,Completed,3630.9,1276.28,2426.42,1116.44
F004987,R008,2025-11-28 10:30:00,Boeing 737,160,Completed,3862.21,1302.83,2994.56,635.94
F004988,R009,2025-11-28 13:00:00,Airbus A320,180,Completed,999.47,387.03,2525.81,991.7
F004989,R009,2025-11-28 13:45:00,Airbus A320,180,Completed,1063.76,362.11,1816.28,1084.97
F004990,R010,2025-11-28 10:15:00,Boeing 737,160,Completed,1012.51,380.77,2856.72,627.66
F004991,R010,2025-11-28 10:00:00,Boeing 737,160,Completed,991.6,359.11,2832.22,573.65
F004992,R001,2025-11-29 07:00:00,Boeing 737,160,Completed,13545.59,4795.42,2918.31,1176.4
F004993,R002,2025-11-29 14:45:00,Airbus A320,180,Completed,14850.36,5114.48,2718.76,1211.47
F004994,R003,2025-11-29 11:15:00,Boeing 737,160,Completed,10808.43,3553.96,1842.22,670.13
F004995,R004,2025-11-29 21:15:00,Airbus A320,180,Completed,10937.8,3824.95,2211.77,1441.13
F004996,R005,2025-11-29 12:00:00,Boeing 737,160,Completed,3253.96,1245.5,2962.42,1061.86
F004997,R005,2025-11-29 20:15:00,Airbus A320,180,Completed,3344.08,1143.32,2924.79,611.61
F004998,R006,2025-11-29 10:45:00,Boeing 737,160,Completed,3277.37,1201.93,2714.56,709.14
F004999,R007,2025-11-29 17:00:00,Boeing 737,160,Completed,3225.49,1275.48,2315.18,769.96
F005000,R008,2025-11-29 06:15:00,Airbus A320,180,Completed,3622.77,1344.13,2156.51,1240.43
F005001,R009,2025-11-29 09:00:00,Boeing 737,160,Delayed,1088.76,371.96,2506.72,1074.86
F005002,R010,2025-11-29 11:30:00,Airbus A320,180,Completed,990.07,356.47,2784.48,1382.33
F005003,R010,2025-11-29 06:00:00,Airbus A320,180,Completed,1113.61,389.64,1982.86,1443.33
F005004,R001,2025-11-30 12:30:00,Boeing 737,160,Completed,14067.53,5088.13,1541.15,1055.41
F005005,R002,2025-11-30 13:30:00,Boeing 737,160,Completed,14445.51,4769.96,2866.05,780.33
F005006,R003,2025-11-30 11:30:00,Airbus A320,180,Completed,10632.87,3588.32,1605.23,871.1
F005007,R003,2025-11-30 15:00:00,Airbus A320,180,Completed,10933.26,3805.29,1852.29,1243.51
F005008,R004,2025-11-30 06:45:00,Airbus A320,180,Completed,9982.62,3836.62,1591.28,1390.17
F005009,R004,2025-11-30 18:15:00,Boeing 737,160,Completed,9321.69,3718.98,2980.37,1218.63
F005010,R005,2025-11-30 09:30:00,Airbus A320,180,Completed,3426.14,1131.64,1867.35,705.56
F005011,R006,2025-11-30 12:30:00,Boeing 737,160,Delayed,3090.82,1187.16,1615.76,966.51
F005012,R007,2025-11-30 21:15:00,Boeing 737,160,Delayed,3464.98,1321.84,2371.06,1379.12
F005013,R008,2025-11-30 15:30:00,Boeing 737,160,Completed,3204.74,1236.35,1644.75,682.51
F005014,R009,2025-11-30 20:30:00,Boeing 737,160,Completed,987.06,376.2,2897.52,743.83
F005015,R009,2025-11-30 17:30:00,Boeing 737,160,Completed,1083.58,390.64,2751.72,1075.53
F005016,R010,2025-11-30 16:15:00,Airbus A320,180,Completed,1091.66,390.46,2436.41,619.65
F005017,R001,2025-12-01 20:15:00,Boeing 737,160,Completed,13943.01,4938.46,2719.06,1469.69
F005018,R002,2025-12-01 13:30:00,Airbus A320,180,Delayed,12281.67,5186.86,1648.07,1104.49
F005019,R003,2025-12-01 14:30:00,Airbus A320,180,Completed,10021.89,3858.68,2170.05,1496.86
F005020,R003,2025-12-01 08:45:00,Airbus A320,180,Completed,9735.56,3575.87,2954.6,760.3
F005021,R004,2025-12-01 08:30:00,Airbus A320,180,Completed,9990.2,3801.86,1920.91,1063.98
F005022,R004,2025-12-01 11:00:00,Boeing 737,160,Completed,10618.71,3745.9,2698.34,1101.42
F005023,R005,2025-12-01 07:00:00,Boeing 737,160,Completed,3086.71,1159.19,2441.51,803.22
F005024,R006,2025-12-01 17:00:00,Airbus A320,180,Delayed,3351.99,1130.87,1608.24,754.84
F005025,R007,2025-12-01 19:30:00,Airbus A320,180,Completed,3539.0,1218.61,1573.54,540.2
F005026,R007,2025-12-01 15:00:00,Boeing 737,160,Completed,3379.47,1270.76,2773.88,751.92
F005027,R008,2025-12-01 18:15:00,Airbus A320,180,Completed,3688.94,1286.55,2161.08,670.4
F005028,R008,2025-12-01 19:00:00,Airbus A320,180,Completed,3873.48,1288.61,2407.52,1359.68
F005029,R009,2025-12-01 19:15:00,Airbus A320,180,Completed,1016.87,357.56,2949.28,1030.34
F005030,R009,2025-12-01 21:30:00,Boeing 737,160,Completed,943.99,374.27,1755.96,1392.45
F005031,R010,2025-12-01 17:15:00,Airbus A320,180,Completed,937.97,380.55,2052.2,829.9
F005032,R010,2025-12-01 06:30:00,Boeing 737,160,Completed,948.04,390.46,2158.79,1338.18
F005033,R001,2025-12-02 21:30:00,Boeing 737,160,Completed,13971.74,5040.96,2221.54,1303.95
F005034,R002,2025-12-02 12:00:00,Boeing 737,160,Completed,14131.9,5144.39,2665.34,656.31
F005035,R002,2025-12-02 13:00:00,Airbus A320,180,Completed,13345.7,4731.17,2043.33,1463.41
F005036,R003,2025-12-02 19:30:00,Airbus A320,180,Delayed,9702.34,3726.6,1924.28,1261.08
F005037,R004,2025-12-02 14:30:00,Boeing 737,160,Completed,11049.46,3707.6,1777.83,1394.73
F005038,R005,2025-12-02 08:15:00,Airbus A320,180,Completed,3353.72,1160.9,2618.82,1180.7
F005039,R006,2025-12-02 11:45:00,Airbus A320,180,Completed,3580.07,1139.57,2788.79,1415.45
F005040,R006,2025-12-02 15:30:00,Boeing 737,160,Completed,3521.22,1196.84,1964.3,839.76
F005041,R007,2025-12-02 18:15:00,Boeing 737,160,Completed,3627.29,1254.97,2612.18,1300.55
F005042,R007,2025-12-02 21:00:00,Airbus A320,180,Completed,3703.15,1279.23,2499.12,1173.57
F005043,R008,2025-12-02 19:30:00,Airbus A320,180,Completed,3825.33,1275.94,1567.93,748.23
F005044,R008,2025-12-02 10:30:00,Boeing 737,160,Completed,3569.85,1327.51,2181.87,923.45
F005045,R009,2025-12-02 15:45:00,Airbus A320,180,Completed,1091.59,371.48,2541.3,900.28
F005046,R009,2025-12-02 07:00:00,Boeing 737,160,Completed,1049.36,388.74,1745.52,1338.6
F005047,R010,2025-12-02 16:15:00,Boeing 737,160,Completed,1017.87,387.64,2244.33,1428.35
F005048,R001,2025-12-03 22:30:00,Airbus A320,180,Delayed,14298.64,4924.01,2362.74,526.16
F005049,R002,2025-12-03 19:15:00,Airbus A320,180,Delayed,13571.49,5029.98,2783.58,1285.1
F005050,R002,2025-12-03 21:45:00,Boeing 737,160,Delayed,12990.93,4878.44,2175.42,1347.45
F005051,R003,2025-12-03 10:30:00,Boeing 737,160,Completed,10553.46,3640.3,2944.07,756.05
F005052,R004,2025-12-03 07:30:00,Airbus A320,180,Completed,10787.04,3556.2,2084.16,1129.93
F005053,R004,2025-12-03 21:30:00,Airbus A320,180,Cancelled,11033.86,3710.3,2035.4,1232.56
F005054,R005,2025-12-03 18:45:00,Boeing 737,160,Completed,3098.44,1168.79,1907.23,683.74
F005055,R005,2025-12-03 16:00:00,Airbus A320,180,Completed,3562.35,1221.31,2528.74,660.55
F005056,R006,2025-12-03 10:15:00,Airbus A320,180,Completed,3194.52,1167.45,2261.26,1056.31
F005057,R006,2025-12-03 07:30:00,Boeing 737,160,Completed,3420.8,1205.24,2139.57,903.08
F005058,R007,2025-12-03 19:45:00,Boeing 737,160,Completed,3728.54,1241.92,2197.03,1181.34
F005059,R008,2025-12-03 14:15:00,Airbus A320,180,Completed,3311.53,1264.1,1584.95,981.95
F005060,R008,2025-12-03 18:00:00,Airbus A320,180,Completed,3423.18,1279.21,2806.0,967.03
F005061,R009,2025-12-03 10:30:00,Airbus A320,180,Completed,947.49,392.47,2346.38,564.63
F005062,R009,2025-12-03 09:45:00,Boeing 737,160,Completed,1120.0,371.32,2000.51,1354.53
F005063,R010,2025-12-03 11:30:00,Boeing 737,160,Completed,996.47,359.01,2409.66,848.68
F005064,R010,2025-12-03 21:00:00,Airbus A320,180,Completed,1054.19,360.61,1580.21,1169.89
F005065,R001,2025-12-04 22:00:00,Boeing 737,160,Completed,12838.65,5123.23,1961.81,1236.96
F005066,R002,2025-12-04 10:15:00,Airbus A320,180,Completed,13067.05,4790.54,2980.84,1074.22
F005067,R003,2025-12-04 14:30:00,Boeing 737,160,Completed,10259.0,3540.73,2069.0,1077.22
F005068,R004,2025-12-04 09:00:00,Boeing 737,160,Completed,10299.94,3618.35,2851.67,539.43
F005069,R004,2025-12-04 08:00:00,Boeing 737,160,Completed,10261.23,3874.2,2858.52,763.17
F005070,R005,2025-12-04 17:00:00,Boeing 737,160,Completed,3367.31,1131.87,1782.85,730.49
F005071,R005,2025-12-04 07:30:00,Airbus A320,180,Completed,3583.16,1209.38,2469.46,753.81
F005072,R006,2025-12-04 15:15:00,Boeing 737,160,Completed,3411.41,1171.04,2792.67,1245.85
F005073,R007,2025-12-04 11:30:00,Airbus A320,180,Completed,3343.82,1310.14,1861.98,1127.81
F005074,R007,2025-12-04 16:00:00,Boeing 737,160,Completed,3179.81,1343.68,1768.97,948.55
F005075,R008,2025-12-04 08:45:00,Boeing 737,160,Delayed,3746.92,1269.31,2036.62,1448.79
F005076,R009,2025-12-04 17:15:00,Boeing 737,160,Completed,1012.97,378.39,1718.53,1361.92
F005077,R009,2025-12-04 15:15:00,Airbus A320,180,Completed,955.19,390.99,2578.04,1262.3
F005078,R010,2025-12-04 13:30:00,Boeing 737,160,Completed,1090.48,387.28,2951.28,942.44
F005079,R010,2025-12-04 22:45:00,Airbus A320,180,Completed,978.54,384.79,2075.32,1116.58
F005080,R001,2025-12-05 15:00:00,Airbus A320,180,Completed,13284.17,5134.13,2676.48,1096.81
F005081,R002,2025-12-05 16:15:00,Airbus A320,180,Completed,12524.4,4859.29,1830.6,1165.72
F005082,R002,2025-12-05 07:15:00,Boeing 737,160,Completed,13028.96,4833.12,2556.55,507.95
F005083,R003,2025-12-05 08:15:00,Airbus A320,180,Completed,9644.03,3761.59,2184.59,1488.38
F005084,R004,2025-12-05 19:30:00,Airbus A320,180,Cancelled,10212.11,3544.21,2430.49,722.02
F005085,R005,2025-12-05 16:00:00,Boeing 737,160,Completed,3320.87,1172.56,2853.96,1161.72
F005086,R005,2025-12-05 06:00:00,Airbus A320,180,Completed,3274.29,1172.48,2164.38,725.25
F005087,R006,2025-12-05 13:45:00,Boeing 737,160,Completed,3394.02,1214.6,2573.74,1487.1
F005088,R007,2025-12-05 14:15:00,Boeing 737,160,Completed,3811.2,1275.72,2122.28,527.77
F005089,R007,2025-12-05 21:15:00,Boeing 737,160,Completed,3303.31,1231.19,2899.86,1498.23
F005090,R008,2025-12-05 12:45:00,Boeing 737,160,Completed,3339.39,1294.25,2716.93,1158.97
F005091,R008,2025-12-05 08:00:00,Boeing 737,160,Completed,3638.69,1338.93,2348.52,913.73
F005092,R009,2025-12-05 11:15:00,Airbus A320,180,Completed,928.85,355.3,1616.02,1024.22
F005093,R010,2025-12-05 14:45:00,Airbus A320,180,Completed,936.55,389.54,1969.64,585.01
F005094,R010,2025-12-05 14:15:00,Airbus A320,180,Completed,1037.24,356.85,1915.12,970.96
F005095,R001,2025-12-06 06:00:00,Airbus A320,180,Completed,13174.07,4743.54,1973.75,742.42
F005096,R002,2025-12-06 09:30:00,Airbus A320,180,Completed,12409.48,5179.74,2222.88,1100.43
F005097,R003,2025-12-06 14:45:00,Airbus A320,180,Completed,10370.18,3661.41,2771.02,756.67
F005098,R004,2025-12-06 18:15:00,Airbus A320,180,Completed,10096.54,3510.44,1910.05,679.46
F005099,R004,2025-12-06 18:30:00,Boeing 737,160,Completed,9923.12,3831.09,2494.39,1192.25
F005100,R005,2025-12-06 09:45:00,Airbus A320,180,Completed,3497.48,1233.12,2608.1,659.36
F005101,R005,2025-12-06 21:00:00,Boeing 737,160,Completed,3136.39,1194.9,2683.1,882.68
F005102,R006,2025-12-06 06:00:00,Airbus A320,180,Completed,3378.84,1231.1,2031.18,990.11
F005103,R006,2025-12-06 11:45:00,Airbus A320,180,Completed,3422.52,1173.91,2936.21,1387.59
F005104,R007,2025-12-06 14:30:00,Boeing 737,160,Delayed,3809.17,1334.07,1918.49,637.4
F005105,R007,2025-12-06 14:15:00,Airbus A320,180,Completed,3521.05,1298.56,2295.05,560.59
F005106,R008,2025-12-06 07:00:00,Airbus A320,180,Completed,3750.53,1247.04,2503.62,1157.93
F005107,R008,2025-12-06 11:45:00,Airbus A320,180,Completed,3791.86,1339.35,2166.37,793.31
F005108,R009,2025-12-06 08:45:00,Boeing 737,160,Delayed,986.29,387.99,2890.36,945.29
F005109,R009,2025-12-06 18:00:00,Airbus A320,180,Completed,1060.05,356.95,2302.31,1401.67
F005110,R010,2025-12-06 19:30:00,Airbus A320,180,Completed,957.36,390.15,2393.95,1150.56
F005111,R001,2025-12-07 18:45:00,Boeing 737,160,Completed,14111.18,4857.38,1682.25,958.99
F005112,R001,2025-12-07 08:30:00,Boeing 737,160,Completed,12331.01,4947.19,1520.85,1187.81
F005113,R002,2025-12-07 17:00:00,Boeing 737,160,Completed,12266.07,4924.64,2209.88,750.42
F005114,R002,2025-12-07 22:30:00,Airbus A320,180,Completed,13238.4,4918.72,2294.21,927.89
F005115,R003,2025-12-07 21:00:00,Airbus A320,180,Completed,10006.53,3555.85,1638.51,1226.13
F005116,R003,2025-12-07 11:15:00,Airbus A320,180,Completed,10328.03,3550.71,1807.95,1450.68
F005117,R004,2025-12-07 09:30:00,Boeing 737,160,Completed,10056.5,3572.64,2045.32,985.28
F005118,R005,2025-12-07 12:45:00,Airbus A320,180,Completed,3535.93,1161.91,2532.17,1395.31
F005119,R006,2025-12-07 11:00:00,Airbus A320,180,Cancelled,3327.77,1224.64,2712.2,1188.07
F005120,R007,2025-12-07 06:00:00,Boeing 737,160,Completed,3646.19,1239.08,2633.01,1297.6
F005121,R007,2025-12-07 07:15:00,Airbus A320,180,Completed,3240.67,1219.77,2339.03,538.3
F005122,R008,2025-12-07 21:00:00,Boeing 737,160,Completed,3772.22,1330.07,1752.6,547.27
F005123,R008,2025-12-07 18:15:00,Airbus A320,180,Completed,3216.86,1333.48,2890.62,1119.05
F005124,R009,2025-12-07 16:00:00,Airbus A320,180,Completed,1015.77,369.47,1615.33,1205.28
F005125,R010,2025-12-07 18:30:00,Airbus A320,180,Completed,1115.65,383.21,2078.64,1486.88
F005126,R001,2025-12-08 17:15:00,Airbus A320,180,Completed,13649.07,4795.56,1716.44,560.61
F005127,R002,2025-12-08 11:30:00,Airbus A320,180,Completed,13230.23,5101.01,2991.26,1413.71
F005128,R003,2025-12-08 14:00:00,Airbus A320,180,Completed,10273.11,3851.29,2729.07,1322.36
F005129,R003,2025-12-08 21:00:00,Boeing 737,160,Completed,10429.16,3613.55,1675.9,555.93
F005130,R004,2025-12-08 06:45:00,Airbus A320,180,Completed,9792.8,3615.53,1930.79,1460.15
F005131,R005,2025-12-08 13:00:00,Boeing 737,160,Completed,3121.07,1135.96,2552.34,813.18
F005132,R006,2025-12-08 06:45:00,Boeing 737,160,Completed,3191.08,1195.75,2773.68,744.98
F005133,R006,2025-12-08 17:00:00,Airbus A320,180,Completed,3124.99,1233.57,2966.29,1135.45
F005134,R007,2025-12-08 13:00:00,Airbus A320,180,Completed,3504.27,1234.12,2482.28,1076.95
F005135,R007,2025-12-08 11:45:00,Airbus A320,180,Completed,3358.31,1232.46,1782.11,1185.63
F005136,R008,2025-12-08 16:00:00,Boeing 737,160,Completed,3804.03,1287.82,2926.35,1415.56
F005137,R009,2025-12-08 15:45:00,Boeing 737,160,Completed,1111.38,374.3,1500.36,782.75
F005138,R009,2025-12-08 21:30:00,Boeing 737,160,Completed,1004.39,374.39,2252.06,1284.06
F005139,R010,2025-12-08 11:30:00,Airbus A320,180,Completed,971.66,355.79,2540.2,1462.06
F005140,R010,2025-12-08 17:00:00,Airbus A320,180,Completed,1098.89,388.9,1675.6,829.48
F005141,R001,2025-12-09 20:00:00,Boeing 737,160,Completed,14431.91,4976.16,2210.98,1260.77
F005142,R001,2025-12-09 17:00:00,Airbus A320,180,Completed,12583.63,5189.28,2433.54,1191.63
F005143,R002,2025-12-09 08:00:00,Airbus A320,180,Completed,14289.47,5109.25,1652.74,522.07
F005144,R002,2025-12-09 06:45:00,Airbus A320,180,Completed,13971.73,4723.15,1912.27,1477.42
F005145,R003,2025-12-09 16:45:00,Boeing 737,160,Completed,9576.86,3792.31,2209.23,1200.16
F005146,R004,2025-12-09 18:30:00,Airbus A320,180,Completed,9596.87,3679.25,2417.63,542.04
F005147,R005,2025-12-09 17:15:00,Boeing 737,160,Completed,3334.12,1173.21,1576.85,912.78
F005148,R006,2025-12-09 07:45:00,Boeing 737,160,Completed,3037.47,1227.14,2771.48,703.59
F005149,R006,2025-12-09 12:30:00,Boeing 737,160,Completed,3029.75,1165.78,2982.7,569.52
F005150,R007,2025-12-09 19:45:00,Airbus A320,180,Completed,3786.13,1273.11,1811.34,927.52
F005151,R008,2025-12-09 08:30:00,Airbus A320,180,Completed,3661.57,1294.33,2688.3,872.83
F005152,R009,2025-12-09 09:30:00,Boeing 737,160,Delayed,1080.78,377.13,2988.35,1416.15
F005153,R009,2025-12-09 18:15:00,Boeing 737,160,Completed,1035.52,378.39,2368.41,1377.41
F005154,R010,2025-12-09 13:00:00,Boeing 737,160,Completed,966.48,365.82,2715.67,710.19
F005155,R001,2025-12-10 22:15:00,Boeing 737,160,Completed,14051.95,4893.86,2652.77,824.4
