CustomerID,Age,Gender,LoyaltyTier,PassengerType
C44491,40,F,None,Leisure
C44492,56,F,None,Leisure
C44493,51,M,None,Leisure
C44494,39,M,Gold,Business
C44495,18,F,None,Leisure
C44496,18,F,Gold,Leisure
C44497,43,F,Gold,Business
C44498,22,M,None,Leisure
C44499,32,M,None,Leisure
C44500,36,F,None,Leisure
C44501,71,M,Gold,Leisure
C44502,41,Other,Gold,Business
C44503,50,F,None,Leisure
C44504,47,M,None,Leisure
C44505,18,Other,Silver,Business
C44506,34,F,None,Leisure
C44507,21,F,Silver,Leisure
C44508,65,Other,None,Business
C44509,18,F,None,Leisure
C44510,33,F,None,Leisure
C44511,36,M,None,Leisure
C44512,25,M,Gold,Leisure
C44513,41,Other,None,Business
C44514,39,F,None,Business
C44515,42,F,None,Leisure
C44516,47,F,Gold,Business
C44517,43,F,Gold,Leisure
C44518,45,M,None,Business
C44519,56,M,None,Business
C44520,18,F,Gold,Business
C44521,50,M,None,Leisure
C44522,24,M,None,Leisure
C44523,30,F,None,Leisure
C44524,41,Other,None,Business
C44525,46,F,None,Leisure
C44526,47,F,None,Leisure
C44527,25,F,None,Business
C44528,64,M,None,Business
C44529,33,F,Silver,Leisure
C44530,29,F,Gold,Business
C44531,20,F,Gold,Leisure
C44532,19,F,Silver,Leisure
C44533,19,F,None,Leisure
C44534,44,M,None,Leisure
C44535,49,F,None,Business
C44536,27,M,Silver,Leisure
C44537,22,M,None,Business
C44538,36,F,None,Business
C44539,41,F,Silver,Business
C44540,43,M,Gold,Leisure
C44541,25,F,Silver,Leisure
C44542,37,M,None,Leisure
C44543,63,M,Silver,Business
C44544,22,M,Silver,Business
C44545,39,M,None,Business
C44546,47,F,Gold,Leisure
C44547,25,F,Silver,Leisure
C44548,49,F,None,Leisure
C44549,19,F,None,Leisure
C44550,49,M,Gold,Leisure
C44551,40,F,None,Business
C44552,18,F,None,Leisure
C44553,50,M,Platinum,Leisure
C44554,26,F,Silver,Business
C44555,37,M,Silver,Leisure
C44556,49,Other,None,Leisure
C44557,25,F,Silver,Leisure
C44558,32,F,Silver,Leisure
C44559,56,F,None,Business
C44560,18,F,None,Leisure
C44561,61,M,Silver,Leisure
C44562,18,M,None,Leisure
C44563,29,F,None,Leisure
C44564,44,F,Silver,Business
C44565,49,F,None,Leisure
C44566,44,F,None,Business
C44567,40,F,Silver,Leisure
C44568,33,M,None,Business
C44569,63,M,None,Business
C44570,51,M,None,Business
C44571,57,F,Gold,Leisure
C44572,33,M,None,Business
C44573,18,F,None,Leisure
C44574,55,F,None,Leisure
C44575,45,F,None,Leisure
C44576,42,M,None,Business
C44577,31,F,Gold,Business
C44578,34,Other,None,Leisure
C44579,31,M,None,Business
C44580,40,F,None,Leisure
C44581,22,M,None,Leisure
C44582,51,F,None,Leisure
C44583,70,F,None,Leisure
C44584,31,F,Gold,Leisure
C44585,18,F,Silver,Business
C44586,38,F,None,Leisure
C44587,44,M,Silver,Business
C44588,46,F,None,Business
C44589,64,M,Platinum,Business
C44590,52,F,None,Business
C44591,18,M,Silver,Leisure
C44592,21,M,Gold,Leisure
C44593,46,M,Platinum,Business
C44594,33,F,Silver,Business
C44595,62,F,None,Leisure
C44596,25,M,None,Leisure
C44597,54,M,Silver,Leisure
C44598,30,M,None,Leisure
C44599,43,F,None,Leisure
C44600,27,M,Silver,Leisure
C44601,48,M,Silver,Business
C44602,56,M,None,Leisure
C44603,43,M,None,Business
C44604,68,F,None,Business
C44605,29,Other,None,Leisure
C44606,41,F,Gold,Business
C44607,52,M,Gold,Leisure
C44608,25,M,Gold,Leisure
C44609,40,M,None,Business
C44610,49,F,None,Leisure
C44611,53,M,Gold,Business
C44612,57,M,None,Business
C44613,26,M,Silver,Business
C44614,44,F,None,Business
C44615,20,M,Gold,Leisure
C44616,29,F,Gold,Leisure
C44617,37,Other,None,Leisure
C44618,57,M,None,Leisure
C44619,47,M,Silver,Leisure
C44620,40,F,None,Leisure
C44621,46,M,None,Leisure
C44622,47,F,None,Leisure
C44623,45,F,Gold,Leisure
C44624,31,F,None,Leisure
C44625,25,M,None,Leisure
C44626,36,F,None,Leisure
C44627,28,F,None,Leisure
C44628,49,F,None,Business
C44629,62,Other,None,Leisure
C44630,48,M,Gold,Leisure
C44631,18,M,None,Business
C44632,30,M,Silver,Leisure
C44633,40,M,Silver,Business
C44634,18,F,Platinum,Leisure
C44635,40,F,None,Leisure
C44636,47,F,None,Business
C44637,61,F,None,Leisure
C44638,67,M,Platinum,Leisure
C44639,22,M,None,Business
C44640,38,M,None,Business
C44641,38,F,None,Leisure
C44642,29,M,None,Business
C44643,41,F,None,Leisure
C44644,38,F,None,Leisure
C44645,49,F,Silver,Leisure
C44646,60,F,None,Leisure
C44647,41,M,Silver,Leisure
C44648,32,M,Gold,Leisure
C44649,24,M,Gold,Business
C44650,70,F,None,Leisure
C44651,53,Other,None,Leisure
C44652,45,F,Platinum,Leisure
C44653,37,M,None,Business
C44654,64,M,Silver,Business
C44655,37,F,None,Leisure
C44656,18,F,None,Business
C44657,43,M,None,Leisure
C44658,21,F,Gold,Leisure
C44659,44,F,None,Business
C44660,60,F,None,Leisure
C44661,18,F,None,Leisure
C44662,26,F,None,Leisure
C44663,52,F,None,Leisure
C44664,32,F,Gold,Business
C44665,46,M,None,Leisure
C44666,46,F,None,Business
C44667,53,Other,None,Business
C44668,30,M,Silver,Business
C44669,18,F,Gold,Leisure
C44670,45,Other,None,Leisure
C44671,18,M,None,Business
C44672,54,M,None,Business
C44673,39,F,Silver,Leisure
C44674,35,M,None,Business
C44675,50,Other,None,Leisure
C44676,18,M,Platinum,Leisure
C44677,36,M,None,Leisure
C44678,46,F,None,Business
C44679,43,F,None,Leisure
C44680,32,M,None,Business
C44681,32,M,None,Leisure
C44682,63,M,None,Leisure
C44683,53,F,Gold,Leisure
C44684,30,F,Gold,Leisure
C44685,60,F,Gold,Leisure
C44686,51,F,None,Leisure
C44687,47,M,None,Leisure
C44688,47,F,Silver,Leisure
C44689,22,F,None,Leisure
C44690,62,F,None,Leisure
C44691,54,F,None,Leisure
C44692,43,M,Platinum,Business
C44693,43,F,Gold,Business
C44694,38,F,None,Leisure
C44695,31,M,None,Business
C44696,48,F,None,Leisure
C44697,28,F,None,Business
C44698,42,F,None,Leisure
C44699,41,M,None,Leisure
C44700,45,M,Gold,Leisure
C44701,54,M,None,Leisure
C44702,46,M,Gold,Leisure
C44703,50,M,Gold,Business
C44704,18,F,None,Leisure
C44705,46,M,None,Leisure
C44706,41,M,Silver,Leisure
C44707,45,M,Gold,Business
C44708,32,F,None,Business
C44709,57,M,None,Business
C44710,43,M,None,Leisure
C44711,28,F,None,Leisure
C44712,31,M,Gold,Business
C44713,53,F,Silver,Business
C44714,38,F,None,Leisure
C44715,39,M,None,Business
C44716,37,M,None,Leisure
C44717,55,F,None,Leisure
C44718,47,F,Gold,Leisure
C44719,22,Other,Silver,Leisure
C44720,25,M,None,Leisure
C44721,40,M,Silver,Leisure
C44722,30,M,Silver,Business
C44723,18,Other,None,Business
C44724,28,F,None,Leisure
C44725,35,F,None,Business
C44726,33,M,None,Leisure
C44727,50,M,Silver,Business
C44728,18,Other,None,Leisure
C44729,28,M,None,Business
C44730,51,F,Platinum,Business
C44731,29,M,Silver,Business
C44732,21,F,None,Leisure
C44733,29,F,None,Business
C44734,46,F,Gold,Leisure
C44735,36,M,None,Leisure
C44736,29,F,Silver,Leisure
C44737,47,M,None,Business
C44738,45,M,Silver,Business
C44739,21,F,None,Leisure
C44740,41,M,Silver,Business
C44741,20,M,None,Business
C44742,57,F,None,Business
C44743,58,F,None,Leisure
C44744,35,Other,None,Business
C44745,55,M,Silver,Business
C44746,28,M,None,Leisure
C44747,37,F,None,Leisure
C44748,31,F,Silver,Leisure
C44749,39,F,None,Business
C44750,40,F,None,Leisure
C44751,39,M,None,Leisure
C44752,38,F,None,Business
C44753,41,M,None,Business
C44754,58,F,Silver,Leisure
C44755,18,F,Gold,Business
C44756,68,M,None,Leisure
C44757,34,F,None,Leisure
C44758,38,F,Silver,Leisure
C44759,59,M,None,Business
C44760,49,M,None,Leisure
C44761,48,M,None,Leisure
C44762,58,M,None,Leisure
C44763,37,F,Gold,Leisure
C44764,53,F,None,Business
C44765,21,M,Silver,Business
C44766,46,F,Silver,Business
C44767,48,M,None,Leisure
C44768,57,F,Silver,Business
C44769,50,F,None,Business
C44770,43,M,None,Leisure
C44771,35,F,None,Leisure
C44772,35,F,None,Leisure
C44773,35,F,None,Leisure
C44774,20,M,None,Leisure
C44775,66,F,Gold,Leisure
C44776,54,F,Silver,Leisure
C44777,43,F,Gold,Leisure
C44778,52,M,None,Leisure
C44779,51,F,Silver,Business
C44780,25,M,None,Business
C44781,49,M,Gold,Business
C44782,59,M,None,Business
C44783,29,M,Gold,Leisure
C44784,18,F,Platinum,Leisure
C44785,22,F,Gold,Business
C44786,38,M,Gold,Leisure
C44787,21,F,Silver,Business
C44788,37,F,None,Leisure
C44789,30,M,None,Leisure
C44790,39,M,None,Leisure
C44791,32,M,None,Business
C44792,39,F,None,Business
C44793,49,F,None,Leisure
C44794,25,F,None,Leisure
C44795,44,F,Gold,Business
C44796,27,M,None,Leisure
C44797,39,F,None,Business
C44798,38,M,None,Leisure
C44799,45,F,None,Leisure
C44800,42,M,None,Business
C44801,58,M,Silver,Business
C44802,39,M,None,Leisure
C44803,30,F,None,Leisure
C44804,53,M,Gold,Leisure
C44805,44,M,Silver,Business
C44806,53,F,None,Business
C44807,38,M,Gold,Leisure
C44808,20,F,Platinum,Business
C44809,73,F,None,Business
C44810,30,F,Gold,Business
C44811,22,F,None,Business
C44812,50,M,Silver,Business
C44813,25,F,None,Leisure
C44814,34,M,Gold,Business
C44815,41,M,None,Business
C44816,37,Other,None,Leisure
C44817,34,M,None,Leisure
C44818,63,F,None,Leisure
C44819,38,M,None,Leisure
C44820,26,F,None,Leisure
C44821,54,F,None,Business
C44822,29,F,None,Business
C44823,38,F,Platinum,Leisure
C44824,26,M,None,Business
C44825,43,Other,None,Leisure
C44826,40,M,Gold,Leisure
C44827,39,F,None,Business
C44828,42,F,Platinum,Business
C44829,52,F,None,Leisure
C44830,50,F,None,Business
C44831,24,M,None,Leisure
C44832,29,F,Silver,Leisure
C44833,53,F,None,Business
C44834,28,M,Silver,Business
C44835,47,F,Gold,Business
C44836,52,M,Silver,Leisure
C44837,18,F,Gold,Leisure
C44838,33,Other,None,Leisure
C44839,52,Other,None,Business
C44840,37,F,None,Leisure
C44841,33,F,None,Leisure
C44842,52,F,None,Leisure
C44843,56,F,Silver,Business
C44844,29,M,None,Leisure
C44845,66,M,Silver,Leisure
C44846,18,F,None,Leisure
C44847,18,F,None,Business
C44848,33,M,None,Business
C44849,34,F,None,Leisure
C44850,35,M,Silver,Leisure
C44851,31,M,Gold,Leisure
C44852,29,F,Gold,Leisure
C44853,36,F,None,Leisure
C44854,31,M,None,Leisure
C44855,50,M,None,Business
C44856,40,F,Gold,Business
C44857,36,M,None,Leisure
C44858,38,F,None,Leisure
C44859,56,F,Silver,Business
C44860,32,F,None,Leisure
C44861,20,M,Silver,Business
C44862,25,M,None,Leisure
C44863,36,M,Silver,Leisure
C44864,47,M,Silver,Business
C44865,53,M,None,Leisure
C44866,64,M,None,Business
C44867,51,F,Gold,Leisure
C44868,26,M,None,Leisure
C44869,36,M,None,Leisure
C44870,18,F,Platinum,Leisure
C44871,35,F,None,Leisure
C44872,30,F,Silver,Leisure
C44873,18,F,Silver,Leisure
C44874,71,F,Platinum,Leisure
C44875,34,M,None,Leisure
C44876,18,M,None,Leisure
C44877,35,M,Platinum,Business
C44878,64,F,None,Leisure
C44879,68,M,None,Business
C44880,40,F,None,Leisure
C44881,41,M,Silver,Business
C44882,58,M,None,Leisure
C44883,37,F,Gold,Business
C44884,46,M,Platinum,Leisure
C44885,52,F,Silver,Leisure
C44886,23,F,None,Leisure
C44887,63,M,Platinum,Business
C44888,26,F,None,Business
C44889,30,F,Silver,Business
C44890,41,F,None,Leisure
C44891,54,M,None,Leisure
C44892,50,M,Silver,Business
C44893,39,F,Gold,Business
C44894,44,M,None,Business
C44895,56,M,Gold,Business
C44896,40,M,None,Leisure
C44897,27,F,None,Leisure
C44898,30,F,None,Business
C44899,53,F,None,Business
C44900,27,F,None,Leisure
C44901,18,M,None,Business
C44902,35,M,Gold,Business
C44903,38,M,None,Business
C44904,52,M,Platinum,Business
C44905,18,F,None,Leisure
C44906,45,F,None,Business
C44907,57,F,None,Leisure
C44908,27,M,Platinum,Business
C44909,41,F,Silver,Leisure
C44910,18,M,None,Business
C44911,53,F,Silver,Business
C44912,51,M,Gold,Leisure
C44913,39,F,None,Leisure
C44914,20,F,None,Business
C44915,50,M,Gold,Business
C44916,36,M,None,Leisure
C44917,18,M,None,Leisure
C44918,51,F,None,Leisure
C44919,57,F,None,Leisure
C44920,60,F,Silver,Leisure
C44921,20,F,None,Leisure
C44922,18,M,Gold,Business
C44923,33,M,None,Leisure
C44924,47,M,None,Leisure
C44925,25,M,None,Business
C44926,18,M,None,Leisure
C44927,50,F,Silver,Business
C44928,34,M,Silver,Business
C44929,49,F,None,Leisure
C44930,40,M,Platinum,Business
C44931,37,F,None,Business
C44932,39,F,None,Business
C44933,34,F,Silver,Leisure
C44934,33,M,Silver,Business
C44935,23,F,None,Leisure
C44936,47,F,Gold,Leisure
C44937,58,M,Silver,Leisure
C44938,32,F,Platinum,Leisure
C44939,67,M,Gold,Leisure
C44940,45,M,None,Leisure
C44941,43,F,Silver,Leisure
C44942,49,F,None,Leisure
C44943,54,M,None,Business
C44944,33,M,Silver,Leisure
C44945,48,M,None,Leisure
C44946,55,F,None,Leisure
C44947,34,F,None,Business
C44948,40,M,None,Leisure
C44949,28,M,Gold,Business
C44950,32,F,Platinum,Leisure
C44951,34,F,None,Leisure
C44952,26,Other,None,Leisure
C44953,39,F,None,Business
C44954,44,F,None,Leisure
C44955,46,M,None,Leisure
C44956,27,F,None,Leisure
C44957,30,F,Silver,Leisure
C44958,52,F,None,Leisure
C44959,30,F,None,Leisure
C44960,52,F,None,Leisure
C44961,29,F,Gold,Leisure
C44962,45,F,None,Business
C44963,51,M,None,Leisure
C44964,18,M,None,Business
C44965,53,F,Gold,Business
C44966,59,Other,Gold,Leisure
C44967,35,Other,None,Business
C44968,45,F,Gold,Business
C44969,27,F,Platinum,Leisure
C44970,45,F,None,Business
C44971,76,F,None,Business
C44972,18,M,None,Leisure
C44973,32,M,None,Leisure
C44974,51,M,None,Leisure
C44975,58,M,Gold,Leisure
C44976,19,M,None,Business
C44977,30,M,None,Leisure
C44978,31,M,None,Business
C44979,30,F,Gold,Business
C44980,38,M,Silver,Leisure
C44981,18,F,Gold,Business
C44982,36,Other,Silver,Business
C44983,25,F,Gold,Business
C44984,38,M,None,Leisure
C44985,29,M,None,Business
C44986,37,F,None,Leisure
C44987,24,M,None,Leisure
C44988,54,M,Gold,Business
C44989,35,F,None,Leisure
C44990,40,F,None,Leisure
C44991,37,F,None,Leisure
C44992,40,F,None,Leisure
C44993,40,F,Silver,Leisure
C44994,52,F,None,Leisure
C44995,35,F,None,Business
C44996,29,M,Silver,Leisure
C44997,40,M,Silver,Leisure
C44998,30,M,Silver,Business
C44999,38,F,None,Business
C45000,24,F,Gold,Leisure
C45001,55,Other,Silver,Business
C45002,28,F,None,Business
C45003,57,F,None,Business
C45004,39,F,Gold,Business
C45005,52,Other,Silver,Leisure
C45006,28,F,Silver,Leisure
C45007,18,F,Silver,Leisure
C45008,18,F,None,Leisure
C45009,77,M,None,Leisure
C45010,31,F,Gold,Leisure
C45011,56,F,None,Leisure
C45012,20,F,None,Leisure
C45013,42,M,Silver,Business
C45014,45,F,None,Leisure
C45015,82,F,None,Business
C45016,35,F,None,Business
C45017,29,M,Platinum,Business
C45018,45,M,Silver,Leisure
C45019,26,M,None,Leisure
C45020,46,M,Gold,Leisure
C45021,39,F,None,Leisure
C45022,28,F,Silver,Leisure
C45023,47,Other,Gold,Leisure
C45024,41,M,None,Business
C45025,51,F,Gold,Leisure
C45026,64,F,None,Leisure
C45027,32,M,None,Business
C45028,33,F,Silver,Leisure
C45029,19,M,None,Leisure
C45030,47,M,None,Business
C45031,30,M,None,Leisure
C45032,45,Other,Silver,Leisure
C45033,57,M,None,Leisure
C45034,29,M,None,Business
C45035,32,F,None,Business
C45036,55,M,None,Business
C45037,50,F,None,Leisure
C45038,49,M,None,Leisure
C45039,34,F,None,Leisure
C45040,18,M,None,Leisure
C45041,29,M,None,Leisure
C45042,24,F,None,Business
C45043,48,F,None,Leisure
C45044,44,M,Gold,Business
C45045,31,M,Silver,Leisure
C45046,33,M,None,Leisure
C45047,47,F,None,Leisure
C45048,35,F,None,Leisure
C45049,31,M,None,Leisure
C45050,69,M,None,Business
C45051,31,M,None,Leisure
C45052,50,M,None,Business
C45053,45,M,None,Leisure
C45054,18,F,Silver,Leisure
C45055,29,Other,None,Leisure
C45056,52,F,Platinum,Leisure
C45057,38,M,None,Leisure
C45058,18,M,None,Business
C45059,45,F,None,Leisure
C45060,31,M,Silver,Business
C45061,46,M,None,Business
C45062,80,F,None,Leisure
C45063,45,F,None,Leisure
C45064,49,M,None,Business
C45065,36,M,None,Leisure
C45066,23,M,None,Leisure
C45067,55,M,Gold,Business
C45068,30,F,Silver,Business
C45069,36,F,None,Leisure
C45070,66,F,Platinum,Business
C45071,34,M,Platinum,Leisure
C45072,58,F,Silver,Business
C45073,45,Other,None,Business
C45074,31,F,Silver,Leisure
C45075,45,F,Silver,Leisure
C45076,29,M,None,Leisure
C45077,53,M,None,Business
C45078,58,M,None,Leisure
C45079,40,F,None,Leisure
C45080,60,F,None,Leisure
C45081,42,M,None,Leisure
C45082,53,F,Silver,Leisure
C45083,84,F,None,Leisure
C45084,77,F,None,Leisure
C45085,37,F,None,Leisure
C45086,44,M,Silver,Business
C45087,24,F,Platinum,Leisure
C45088,51,M,None,Leisure
C45089,45,F,None,Leisure
C45090,28,F,Gold,Leisure
C45091,57,F,Silver,Leisure
C45092,36,F,Gold,Business
C45093,32,M,None,Business
C45094,45,M,None,Leisure
C45095,33,F,Gold,Business
C45096,39,F,Gold,Business
C45097,66,M,None,Leisure
C45098,30,F,Gold,Leisure
C45099,50,M,Silver,Leisure
C45100,31,M,Gold,Leisure
C45101,25,M,None,Leisure
C45102,38,F,None,Business
C45103,80,M,Silver,Leisure
C45104,51,M,Gold,Leisure
C45105,46,M,Silver,Leisure
C45106,32,F,None,Leisure
C45107,34,F,Gold,Leisure
C45108,18,F,Platinum,Leisure
C45109,66,M,None,Leisure
C45110,44,F,Gold,Business
C45111,42,F,Silver,Business
C45112,43,M,None,Leisure
C45113,71,F,None,Leisure
C45114,44,F,None,Leisure
C45115,37,M,None,Leisure
C45116,66,M,None,Leisure
C45117,38,M,Gold,Business
C45118,18,F,None,Leisure
C45119,18,F,None,Leisure
C45120,37,M,Silver,Business
C45121,44,F,Silver,Leisure
C45122,52,M,None,Leisure
C45123,26,F,Gold,Leisure
C45124,36,M,None,Business
C45125,27,F,None,Leisure
C45126,56,F,None,Leisure
C45127,59,M,None,Leisure
C45128,69,M,None,Leisure
C45129,45,F,None,Business
C45130,67,F,None,Leisure
C45131,29,F,None,Leisure
C45132,43,F,Silver,Leisure
C45133,24,M,None,Leisure
C45134,48,F,None,Leisure
C45135,44,M,None,Leisure
C45136,18,F,None,Business
C45137,56,M,None,Leisure
C45138,52,F,None,Business
C45139,31,M,None,Business
C45140,44,M,Silver,Leisure
C45141,18,M,None,Business
C45142,28,M,Gold,Leisure
C45143,65,M,Silver,Leisure
C45144,22,F,None,Business
C45145,40,Other,None,Leisure
C45146,19,F,None,Business
C45147,45,F,Gold,Leisure
C45148,48,M,None,Leisure
C45149,50,M,None,Leisure
C45150,47,F,None,Leisure
C45151,61,M,None,Business
C45152,31,F,None,Business
C45153,24,M,None,Business
C45154,31,F,Silver,Business
C45155,19,Other,None,Leisure
C45156,41,F,None,Leisure
C45157,37,Other,None,Leisure
C45158,47,M,Platinum,Leisure
C45159,18,M,None,Leisure
C45160,39,M,None,Business
C45161,58,F,Silver,Leisure
C45162,48,M,None,Leisure
C45163,18,F,Gold,Leisure
C45164,39,F,Silver,Business
C45165,29,F,None,Leisure
C45166,40,F,None,Business
C45167,34,F,None,Leisure
C45168,66,F,Gold,Leisure
C45169,41,F,Gold,Business
C45170,44,M,Gold,Business
C45171,39,M,Platinum,Leisure
C45172,47,F,None,Leisure
C45173,36,M,None,Leisure
C45174,51,F,None,Leisure
C45175,34,F,None,Business
C45176,60,F,None,Leisure
C45177,47,M,None,Leisure
C45178,37,F,None,Business
C45179,52,M,None,Leisure
C45180,47,F,Gold,Leisure
C45181,52,F,None,Business
C45182,41,F,None,Leisure
C45183,36,F,None,Leisure
C45184,42,M,None,Leisure
C45185,32,M,None,Business
C45186,54,M,Silver,Business
C45187,62,F,Gold,Business
C45188,48,F,Silver,Leisure
C45189,61,M,Platinum,Leisure
C45190,56,F,None,Business
C45191,35,Other,Platinum,Leisure
C45192,52,M,None,Business
C45193,20,M,None,Leisure
C45194,42,F,None,Leisure
C45195,22,M,None,Leisure
C45196,38,M,None,Leisure
C45197,18,F,Silver,Leisure
C45198,56,F,None,Leisure
C45199,34,M,Silver,Leisure
C45200,53,M,Silver,Leisure
C45201,38,F,None,Business
C45202,18,M,None,Leisure
C45203,32,M,Platinum,Business
C45204,32,M,Silver,Leisure
C45205,39,F,None,Leisure
C45206,62,F,Silver,Leisure
C45207,65,M,Silver,Leisure
C45208,36,F,Silver,Leisure
C45209,21,M,Gold,Leisure
C45210,28,M,None,Leisure
C45211,47,M,None,Leisure
C45212,38,M,None,Leisure
C45213,18,F,None,Leisure
C45214,32,M,None,Business
C45215,59,F,None,Leisure
C45216,44,M,Silver,Leisure
C45217,40,F,Gold,Leisure
C45218,34,Other,Gold,Leisure
C45219,33,F,None,Business
C45220,48,F,None,Leisure
C45221,42,F,None,Leisure
C45222,51,F,None,Business
C45223,48,M,None,Business
C45224,40,M,None,Leisure
C45225,45,M,Gold,Leisure
C45226,31,F,Silver,Leisure
C45227,39,M,None,Leisure
C45228,60,M,None,Leisure
C45229,40,Other,Platinum,Leisure
C45230,36,M,None,Leisure
C45231,43,M,Gold,Leisure
C45232,22,F,None,Leisure
C45233,43,F,Gold,Leisure
C45234,65,F,None,Leisure
C45235,27,M,None,Business
C45236,44,M,Gold,Leisure
C45237,39,M,Gold,Business
C45238,39,F,None,Business
C45239,38,M,None,Business
C45240,50,F,Silver,Business
C45241,23,F,None,Business
C45242,50,F,Silver,Leisure
C45243,41,F,Silver,Business
C45244,18,M,None,Leisure
C45245,45,M,Silver,Leisure
C45246,41,M,Silver,Leisure
C45247,26,F,None,Leisure
C45248,42,M,None,Business
C45249,20,F,None,Leisure
C45250,29,M,Platinum,Leisure
C45251,40,F,Gold,Business
C45252,18,F,None,Business
C45253,22,F,Silver,Leisure
C45254,24,M,None,Leisure
C45255,41,F,None,Business
C45256,46,M,None,Business
C45257,26,F,None,Leisure
C45258,25,M,Silver,Leisure
C45259,42,M,None,Business
C45260,41,F,None,Business
C45261,29,M,Silver,Leisure
C45262,67,F,Silver,Leisure
C45263,42,M,Gold,Leisure
C45264,37,M,None,Leisure
C45265,34,M,Silver,Leisure
C45266,55,M,Gold,Leisure
C45267,48,F,None,Leisure
C45268,18,M,None,Leisure
C45269,29,F,Silver,Leisure
C45270,33,F,None,Leisure
C45271,39,F,None,Business
C45272,49,M,Platinum,Leisure
C45273,23,M,Gold,Business
C45274,38,M,Gold,Leisure
C45275,65,F,Gold,Leisure
C45276,40,M,None,Business
C45277,29,F,Silver,Leisure
C45278,19,M,None,Business
C45279,32,F,Gold,Leisure
C45280,23,F,None,Leisure
C45281,34,M,Gold,Leisure
C45282,48,F,None,Business
C45283,40,M,None,Business
C45284,32,F,Gold,Business
C45285,18,M,Gold,Business
C45286,52,M,Silver,Business
C45287,34,F,None,Business
C45288,41,M,None,Business
C45289,26,M,None,Business
C45290,33,M,Platinum,Leisure
C45291,31,M,None,Business
C45292,19,F,Gold,Leisure
C45293,26,M,None,Leisure
C45294,39,M,None,Business
C45295,44,F,None,Business
C45296,29,M,Platinum,Business
C45297,21,F,None,Business
C45298,34,Other,None,Business
C45299,51,M,None,Leisure
